www.thebabyfold.org	12.1.208.54
www.tritronicsinc.com	12.26.80.195
www.southernlouisianafoods.com	12.27.235.136
www.tsmd.com	12.27.32.241
www.aacc.org	12.28.190.50
photostore.automark.net	12.28.253.77
www.ryland.co.uk	12.28.253.83
www.machaikford.com	12.28.254.62
www.toyotacenter.com	12.28.255.202
www66.americanexpress.com	12.29.100.117
www109.americanexpress.com	12.29.100.120
www.americanexpress.com	12.29.100.148
www99.americanexpress.com	12.29.100.25
travel.americanexpress.com	12.29.100.44
www10.americanexpress.com	12.29.101.40
www.silverdollarcity.com	12.29.12.18
demo.pcinvest.com	12.29.230.29
www.wwiiregistry.org	12.29.49.12
www.wwiimemorial.com	12.29.49.37
www.healthe-store.com	12.29.49.8
lsac.org	12.3.217.155
officialguide.lsac.org	12.3.217.18
www.aventisbioservices.com	12.3.33.46
www.vermontcountrystore.com	12.30.15.200
www.dillards.com	12.30.184.70
www.vehix.com	12.30.205.99
www.nafay.com	12.30.241.100
ssintl.co.jp	12.30.241.106
www.staroops.com	12.30.241.130
www.pbte.edu.pk	12.30.241.148
www.businesschannelnews.com	12.30.241.66
www.freetommychong.org	12.30.241.70
pdawear.com	12.30.241.74
www.solidworks.com	12.30.50.198
old.killington.com	12.30.50.229
www.sportsmansguide.com	12.30.65.200
image.bargainoutfitters.com	12.30.65.201
image.bargainoutfitters.com	12.30.66.12
www.sportsmansguide.com	12.30.66.71
image.sportsmansguide.com	12.30.66.72
www.fciconnect.com	12.30.8.35
ecatalog.fciconnect.com	12.30.8.43
www.sun-kissedtanning.com	12.30.82.33
www.billingsclinic.com	12.31.13.164
www.memorialhermann.org	12.31.13.234
www.stjhs.org	12.31.13.235
www.hertz.com	12.31.200.20
www.hertz.com	12.31.200.21
www.hertz.com	12.31.200.22
www.conoconet.com	12.31.208.179
www.universalweather.com	12.31.212.153
www.moog.ie	12.31.22.10
www.dickblick.com	12.31.54.40
www.labsafety.com	12.32.176.107
www.benmeadows.com	12.32.176.110
www.promega.com	12.32.177.130
www.jegs.com	12.32.68.250
coop.mlxchange.com	12.32.9.61
nom.mlxchange.com	12.32.9.68
www.cdw.com	12.32.90.26
webobjects.cdw.com	12.32.90.28
cdw.com	12.32.90.29
img.cdw.com	12.32.90.37
www.cdw.com	12.32.91.26
webobjects.cdw.com	12.32.91.28
www.macwarehouse.com	12.32.91.29
img.cdw.com	12.32.91.37
www.myganjagrow.com	12.33.10.135
www.gerryeskinstudio.com	12.33.130.161
www.spac.org	12.33.130.187
www.judiciary.state.nj.us	12.33.141.60
www.kezi.com	12.33.21.121
www.bellacor.com	12.33.219.68
images.pollstar.com	12.33.5.53
www.mvcc.edu	12.33.67.101
files.lavasoft.us	12.33.81.224
www.countrybear.com	12.34.1.146
www.prudential.com	12.34.100.19
www.prudential.com	12.34.101.19
www.business.att.com	12.34.195.35
www.programmersparadise.com	12.34.196.80
channelxchange.tycoelectronics.com	12.34.2.76
my.igate.com	12.34.23.40
www.unitedspacealliance.com	12.34.241.27
www.statefarm.com	12.34.246.150
usfood.com	12.34.65.180
tools.kyocera-wireless.com	12.34.90.34
www.kyocera-wireless.com	12.34.90.99
www.cardiff.com	12.35.195.3
www.osnsupersite.com	12.35.245.33
www.ichejournal.com	12.35.245.50
www.slackbooks.com	12.35.245.96
www.havertys.com	12.35.53.4
www.gohtm.com	12.36.119.132
jobsearch.com	12.36.129.160
www.facspro.net	12.36.194.2
www.pinnbank.com	12.36.196.51
mocorn.aghost.net	12.36.217.89
www.chicagosuntimes.com	12.36.78.101
a3.suntimes.com	12.36.78.3
www.dailysouthtown.com	12.36.78.51
www.a2zarcade.com	12.37.165.140
www.schneider.com	12.37.5.70
images1.e-net.com	12.37.8.5
www.whispure.com	12.37.9.117
duet.whirlpool.com	12.37.9.128
www.family-studio.com	12.37.9.158
www.weichert.com	12.37.9.45
about.puma.de	12.38.100.242
www.newsmax.com	12.38.102.164
www.cookingvillage.com	12.38.102.203
www.puma.com	12.38.102.223
cmitsites.com	12.38.102.6
snowyrange.com	12.38.102.7
www.nvperriconemd.com	12.38.102.81
www.titleist.com	12.38.120.150
www.employment.com	12.38.132.247
www.empireblue.com	12.38.164.4
concentra.com	12.38.198.22
www.aop.com	12.39.146.5
www.worldatwork.org	12.39.150.198
www.labcorp.com	12.39.198.68
sec.api.thomsonib.com	12.39.216.120
www.cfdev.com	12.39.78.200
shop.ascd.org	12.4.125.23
www.ascd.org	12.4.125.3
dcs.ascd.org	12.4.125.66
www.remington.com	12.4.146.103
www.dunloptire.com	12.4.195.143
www.topiksolutions.com	12.4.198.104
crutchfield.com	12.4.198.133
chatterbox.crutchfield.com	12.4.198.152
pix.crutchfield.com	12.4.198.155
www.holabirdsports.com	12.4.217.42
www.writersweekly.com	12.4.219.201
www.studylight.org	12.4.219.233
www.studylight.org	12.4.219.235
www.parfm.com	12.4.219.7
www.theintelligencer.net	12.4.228.54
www.parker.com	12.4.27.2
www.iihs.org	12.4.65.82
www.advanceweb.com	12.40.112.163
dogbreedinfo.com	12.40.114.72
www.britannia.com	12.40.114.76
breeders.dogbreedinfo.com	12.40.114.88
www.motivateus.com	12.40.128.145
sec.gov	12.40.163.150
www.sec.gov	12.40.163.151
www.sec.gov	12.40.163.152
www.iaff.org	12.40.165.2
www.dakotagrowers.com	12.40.187.10
www.probusiness.com	12.40.212.208
www.commercepc.com	12.40.224.15
www.commerceonline.com	12.40.224.20
bank.commerceonline.com	12.40.224.21
bankdemo.commerceonline.com	12.40.224.22
insure.commerceonline.com	12.40.224.23
invest.commerceonline.com	12.40.224.25
my.commerceonline.com	12.40.224.29
www.helzberg.com	12.40.36.198
www.singlesnet.com	12.40.51.249
www.sonicdrivein.com	12.41.206.15
www.badpuppy.com	12.41.88.21
www.reddyfreddys.com	12.41.88.45
bpcorp.com	12.41.88.60
www.wwwcart.com	12.41.88.61
www.badpuppy.com	12.41.90.21
www.badpuppymag.com	12.41.90.28
q-a-f.net	12.41.91.144
www.showguys.com	12.41.91.145
www.politics1.com	12.41.91.166
www.boysjerking.com	12.41.95.22
www.cybermapsystems.com	12.42.108.28
celebrity.com	12.42.128.72
www.intervalworld.com	12.42.131.115
www.qa1.intervalworld.com	12.42.131.98
www.msimusic.com	12.42.142.177
www.amh.org	12.42.224.186
www.cpresorts.com	12.42.230.82
www.caesarspoconoresorts.com	12.42.230.85
www.empiremedicare.com	12.42.248.30
www.amcconf.org	12.42.38.168
imageserver.adbunker.com	12.42.86.109
www.hanlanjo-land-of-money.com	12.42.86.5
alamo.com	12.43.130.15
res.alamo.com	12.43.130.35
res6.alamo.com	12.43.130.46
res8.alamo.com	12.43.130.48
www.nationalcar.com	12.43.146.10
38.jc.automotive.usa.gi-ms.com	12.43.230.254
www.legis.state.il.us	12.43.64.134
www.1000klub.com	12.44.188.31
www.papajohnsonline.com	12.44.212.10
www.provideoaudio.com	12.44.221.57
www.ekeystone.com	12.44.244.58
www.pny.com	12.44.248.134
lillianvernon.com	12.44.31.15
wolfemail.dewolfe.com	12.45.252.12
mail2.nemoves.com	12.45.252.17
www.sheplers.com	12.45.32.79
www.harborside.com	12.45.56.6
www.bonedaddy.net	12.46.110.2
www.cvs.com	12.46.114.200
12.46.120.19	12.46.120.19
wizards.com	12.46.120.31
www.magicthegathering.com	12.46.120.32
boards1.wizards.com	12.46.120.43
www.swagelok.com	12.46.177.140
www.kontron.com	12.46.200.195
www.sweetwater.com	12.47.0.12
www1.pineconeresearch.com	12.47.101.200
www.urhcs.org	12.47.143.162
www.travelhero.com	12.47.193.41
www.searchhotels.com	12.47.193.42
www.websaverlive.com	12.47.194.20
www.wildties.com	12.47.195.10
www.reservetravel.com	12.47.195.204
search.dr.shopnav.com	12.47.196.39
searchcentrix.com	12.47.196.47
partners.mygeek.com	12.47.196.49
www.leonakinggallery.com	12.47.197.9
www.appcluster09.com	12.47.198.167
www.americawest.com	12.47.205.104
www.americawest.com	12.47.205.85
www.benefitcenter.com	12.47.220.246
www.marylandsquare.com	12.47.33.24
www.lovettfineart.com	12.47.44.113
www.sengkarai.com	12.47.44.119
www.mavensearch.com	12.47.45.132
grants-loans.org	12.47.45.166
www.nokia-ringtones-1.com	12.47.45.90
c1.gostats.com	12.47.46.231
www.sportys.com	12.47.96.5
www.wescodist.com	12.5.10.138
www.southwest.com	12.5.136.100
www.nueview.com	12.5.18.203
www.khabars.net	12.5.20.105
image.loislaw.com	12.5.234.132
wserver0.prepaidlegal.com	12.5.240.16
www.aqhamembers.com	12.5.240.253
www.srcp.com	12.5.252.15
commag-ieee.manuscriptcentral.com	12.5.59.143
www.advocare.com	12.5.80.18
www.faseb.org	12.6.146.104
www.ornlfcu.com	12.6.80.66
ads.theunion.com	12.7.202.15
homeseller.theunion.com	12.7.202.5
dcs.swiftnews.com	12.7.202.9
kbserver.netgear.com	12.7.210.241
www.netgear.com	12.7.210.242
downloads.netgear.com	12.7.210.243
www.republicservices.com	12.8.14.140
order.tupperware.com:8080	12.8.197.60
my.tupperware.com	12.8.197.82
uol.thestore24.com	12.8.3.79
www.hallmark.avnet.com	12.9.136.116
us.flyasiana.com	12.9.152.4
www.seasilver.com	12.9.178.13
www.thedailyworld.com	12.9.217.16
ads.stephensmedia.com	12.9.217.17
www.reviewjournal.com	12.9.217.42
mavin.com	12.9.229.2
www.kswiss.com	12.9.241.10
www.pantheon.org	12.96.162.212
www.mpm.com.au	12.96.162.223
www.bkspan.com	12.96.162.92
www.taborama.com	12.96.164.108
www.netives.com	12.96.164.109
www.mouthshut.com	12.96.164.130
www.inluminent.com	12.96.164.15
www.johnsweber.com	12.96.164.186
www.theimac.com	12.96.164.214
www.desktopgirls.com	12.96.164.226
www.al-islam.org	12.96.164.241
groups.eroticsurf.com	12.96.164.28
actiontrip.com	12.96.164.73
www.atrip.net	12.96.164.74
www.techspot.com	12.96.164.87
www.fileavenue.net	12.96.164.92
www.paymentech.com	12.96.58.50
www.marrder.com	12.98.23.40
www.kabar-irian.com	12.98.36.131
www.powertest.com	12.98.84.228
www.alaw.org	12.99.140.135
www.goldenstatecontainer.com	12.99.241.7
www.ysabel.org	12.99.69.40
im.hppcdl.com	127.0.0.1
www.cs.purdue.edu	128.10.19.20
www-cgi.cs.purdue.edu	128.10.19.21
www.cs.toronto.edu	128.100.1.32
www.eecg.toronto.edu	128.100.10.235
www.rosi.utoronto.ca	128.100.100.62
www.utoronto.ca	128.100.132.30
www.economics.utoronto.ca	128.100.160.112
www.botany.utoronto.ca	128.100.165.1
www.infowar-monitor.net	128.100.171.10
www.careers.utoronto.ca	128.100.194.9
www.kmdi.utoronto.ca	128.100.195.24
www.fields.utoronto.ca	128.100.216.10
www.phs.utoronto.ca	128.100.236.93
ots.utoronto.ca	128.100.250.19
www.dgp.toronto.edu	128.100.4.14
www.mgmt.utoronto.ca	128.100.43.253
www.mie.utoronto.ca	128.100.49.4
www.reimeika.ca	128.100.68.227
www.math.toronto.edu	128.100.68.6
dragon.zoo.utoronto.ca	128.100.72.50
www.ecf.utoronto.ca	128.100.8.7
www.magazine.utoronto.ca	128.100.87.150
www.ima.umn.edu	128.101.10.128
www.me.umn.edu	128.101.141.213
www.math.umn.edu	128.101.154.50
www-mount.ee.umn.edu	128.101.170.11
www.msi.umn.edu	128.101.190.11
ias7.cs.umn.edu	128.101.35.207
umn.dl.sourceforge.net	128.101.80.130
ftp.us.debian.org	128.101.80.131
hudson.acad.umn.edu	128.101.85.20
ic.arc.nasa.gov	128.102.102.40
vision.arc.nasa.gov	128.102.119.102
nasa-nci.arc.nasa.gov	128.102.154.99
vathena.arc.nasa.gov	128.102.2.53
observe.arc.nasa.gov	128.102.2.62
128.102.38.40	128.102.38.40
leonid.arc.nasa.gov	128.102.9.75
schwinger.harvard.edu	128.103.101.233
www.hiid.harvard.edu	128.103.190.184
www.hds.harvard.edu	128.103.197.35
www.news.harvard.edu	128.103.208.112
www.eps.harvard.edu	128.103.208.214
www.radcliffe.edu	128.103.208.245
www.thecrimson.com	128.103.29.201
search.harvard.edu:8765	128.103.56.199
www.harvard.edu	128.103.60.24
www.ssec.wisc.edu	128.104.108.105
www.uwbadgers.com	128.104.127.254
admin.engr.wisc.edu	128.104.177.43
aadlc-srvr3-p.aadlcolab.org	128.104.23.155
wwwstats.net.wisc.edu	128.104.31.31
www.soils.wisc.edu	128.104.33.85
www.housing.wisc.edu	128.104.56.38
scifun.chem.wisc.edu	128.104.70.177
genchem.chem.wisc.edu	128.104.70.28
whyfiles.org	128.104.90.190
www.primate.wisc.edu	128.104.92.10
www.law.wisc.edu	128.104.94.45
www.omegahat.org	128.105.174.32
www.cs.wisc.edu	128.105.7.11
www.employees.org	128.107.241.167
tools.cisco.com	128.107.242.16
128.109.131.47:3128	128.109.131.47
skippy.ncren.net	128.109.131.6
a.sc.msn.com	128.109.34.37
us.news1.yimg.com	128.109.34.38
us.news1.yimg.com	128.109.34.39
static.jpost.com	128.109.34.40
aka6.radio.musicmatch.com	128.109.34.45
c.rn11.com	128.109.34.46
a712.g.akamai.net	128.109.34.47
a248.e.akamai.net	128.109.34.48
visa.com	128.11.100.130
www.spawn.com	128.11.154.161
www.guidant.com	128.11.157.209
sunsdlc1-5-vhost2.chntva1-dc1.genuity.net	128.11.158.68
wwws.sun.com	128.11.159.113
sunsdlc1-7.chntva1-dc1.genuity.net	128.11.159.146
sunsdlc1-7-vhost1.chntva1-dc1.genuity.net	128.11.159.147
sunsdlc1-7-vhost2.chntva1-dc1.genuity.net	128.11.159.148
java.com	128.11.159.74
developers.sun.com	128.11.159.82
sunsdlc1-13-vhost2.cam-colo.bbnplanet.com	128.11.161.20
adserver.whdh.com	128.11.164.18
www.whdh.com	128.11.164.19
sunsdlctemp4-vhost1.phndaz1-dc1.cscehub.com	128.11.231.37
sunsdlctemp3-vhost1.phndaz1-dc1.cscehub.com	128.11.250.21
www.state.ma.us	128.11.42.63
www.chem.utah.edu	128.110.197.227
www.physics.utah.edu	128.110.200.18
www.ed.utah.edu	128.110.237.6
www.psych.ucsb.edu	128.111.113.3
www.mrl.ucsb.edu	128.111.119.45
www.uweb.ucsb.edu	128.111.151.204
www.ihc.ucsb.edu	128.111.169.5
my.ece.ucsb.edu	128.111.185.161
charm.physics.ucsb.edu	128.111.19.35
www.nceas.ucsb.edu	128.111.220.11
www.csiss.org	128.111.234.156
mentor.lscf.ucsb.edu	128.111.241.10
www.library.ucsb.edu	128.111.87.14
vos.ucsb.edu	128.111.99.132
www.princeton.edu	128.112.128.15
campuscgi.princeton.edu	128.112.129.8
www.cs.princeton.edu	128.112.136.35
oprtest.princeton.edu	128.112.148.206
popindex.princeton.edu	128.112.149.64
www.pupress.princeton.edu	128.112.156.125
registrar1.princeton.edu	128.112.192.120
libweb4.princeton.edu	128.112.206.240
www.ee.princeton.edu	128.112.48.184
pupgg.princeton.edu	128.112.84.50
gradadmissions.rpi.edu	128.113.2.14
www.rpi.edu	128.113.2.9
www.eng.rpi.edu	128.113.26.84
www.science.rpi.edu	128.113.7.63
www.arch.rpi.edu	128.113.76.64
mambo.ucsc.edu	128.114.10.23
psych.ucsc.edu	128.114.10.80
currents.ucsc.edu	128.114.129.230
www2.ucsc.edu	128.114.129.72
gradstudies.ucsc.edu	128.114.164.218
anthro.ucsc.edu	128.114.27.57
www.cse.ucsc.edu	128.114.48.30
csl.cse.ucsc.edu	128.114.48.34
alumni.cse.ucsc.edu	128.114.63.28
sluglug.ucsc.edu	128.114.63.40
www.emerald.ucsc.edu	128.114.68.88
www.unidata.ucar.edu	128.117.140.62
www.ofps.ucar.edu	128.117.150.210
www.scd.ucar.edu	128.117.224.209
goahead.psu.edu	128.118.144.150
www.bio.psu.edu	128.118.180.2
www.science.psu.edu	128.118.181.243
voc.ed.psu.edu	128.118.221.16
www.geovista.psu.edu	128.118.54.183
www.libraries.psu.edu	128.118.88.219
foodsafety.cas.psu.edu	128.118.93.7
www-unix.oit.umass.edu	128.119.166.166
www-ims.oit.umass.edu	128.119.166.8
www.umass.edu	128.119.166.99
www.chem.umass.edu	128.119.37.203
www-edlab.cs.umass.edu	128.119.41.43
www.jeffchang.com	128.12.196.83
alzheimer.ucdavis.edu	128.120.134.71
dafis.ucdavis.edu	128.120.16.3
www.dannyg.com	128.121.100.64
www.scapecast.com	128.121.111.186
www.cyrustravel.com	128.121.111.67
www.findhorn.org	128.121.112.175
utopia-asia.com	128.121.112.176
www.acbonline.net	128.121.112.181
www.gastromd.com	128.121.112.231
www.resortquote.com	128.121.112.34
www.hackersbook.com	128.121.112.80
thewall-usa.com	128.121.112.82
www.mysterynet.com	128.121.113.104
www.colorpro.com	128.121.113.172
www.nudebooks.com	128.121.113.219
ackervps.vwh.net	128.121.113.44
www.palmsprings.com	128.121.113.72
www.playsetparts.com	128.121.113.95
www.j-garage.com	128.121.114.155
www.seattleflowers.com	128.121.114.159
www.bodineonline.com	128.121.114.161
www.scoi.com	128.121.114.255
www.co.rockland.ny.us	128.121.114.30
www.asanotadanobu.com	128.121.114.91
www.roman.com	128.121.115.135
www.ridgeviewclassical.com	128.121.115.157
www.bouldercountybeekeepers.org	128.121.115.182
www.canesta.com	128.121.115.25
www.womenswork.org	128.121.115.93
www.hotelavision.com	128.121.116.208
www.lakepanorama.org	128.121.116.243
www.westcoastcustoms.com	128.121.116.33
www.jokestan.com	128.121.116.50
www.lingerie-of-hollywood.com	128.121.116.6
www.kosen.com	128.121.118.90
www.extendedstay.com	128.121.122.224
www.googles.com	128.121.122.247
www.top-colleges.com	128.121.122.36
www.erosboutique.com	128.121.122.40
www.sianews.com	128.121.123.20
chat.travlang.com	128.121.123.221
translate.travlang.com	128.121.123.223
www.royalexclusive.com	128.121.123.50
www.imagine.com.co	128.121.123.59
www.allaroundwashingtondc.com	128.121.123.66
www.zakka.com	128.121.125.130
cityofgrassvalley.com	128.121.125.132
www.yarnsandfibers.com	128.121.125.14
www.equuseroticus.com	128.121.125.189
www.mele.com	128.121.125.190
www.danielradclifferocks.com	128.121.125.242
bwater.best.vwh.net	128.121.125.76
www.aeromodelismo2000.com	128.121.125.82
www.bcbdev.com	128.121.126.181
www.galaxyphoto.com	128.121.126.186
www.krstdesign.com	128.121.126.43
www.betterthanezra.com	128.121.126.52
www.petpro.com	128.121.127.52
www.ares-server.com	128.121.13.101
gente.latinchat.com	128.121.13.123
www.keystonetraining.com	128.121.13.162
www.kumdo4us.com	128.121.135.37
www.newyorkcityvoices.org	128.121.136.203
www.you-niversity.com	128.121.14.66
www.mediaonenetwork.net	128.121.147.230
bloomingdalesbymail.dailyshopper.com	128.121.149.197
bestbuy.dailyshopper.com	128.121.149.216
acvsrv.mediaonenetwork.net	128.121.149.247
static.disabilityinfo.com	128.121.16.35
homepage.com	128.121.160.132
www.magneticsprings.com	128.121.167.132
www.objectwatch.com	128.121.169.16
www.gourmetimpression.com	128.121.177.28
www.photofree.info	128.121.178.236
www.goodcharacter.com	128.121.178.253
www.advanscpap.com	128.121.180.93
www.toolseeker.com	128.121.189.134
www.pegasus-ofs.com	128.121.190.69
app1.mp2p.net	128.121.20.10
www.piolet.com	128.121.20.11
www.blubster.com	128.121.20.12
128.121.20.15	128.121.20.15
www.chicagoparent.com	128.121.201.231
www.engineersedge.com	128.121.204.3
www.annefrank.com	128.121.204.75
www.growtalent.com	128.121.206.115
www.pcfcu.org	128.121.206.75
kingdomhospitalofmaine.com	128.121.21.13
spatiallyaware.com	128.121.21.132
www.reggaetrain.com	128.121.21.16
www.johnreuben.com	128.121.212.166
www.rock.com	128.121.212.183
actionfiguresbygofigure.com	128.121.212.225
caag.state.ca.us	128.121.212.231
www.ipaqsoft.net	128.121.214.243
www.playpianotoday.com	128.121.214.252
www.tcwo.com	128.121.215.171
reservations.allaroundtravelguides.com	128.121.215.228
celestialdelights.info	128.121.215.234
earth.ooups.com	128.121.215.236
www.filmbiz.com	128.121.216.110
128.121.216.178	128.121.216.178
www.bulfinch.org	128.121.216.233
www.active-hardware.com	128.121.216.30
www.armorytrack.com	128.121.216.73
www.metamodels.com	128.121.217.175
www.fish-byte.com	128.121.217.199
al-jazirah.com	128.121.217.212
www.scrapbooks.com	128.121.217.25
disaster-resource.com	128.121.218.186
www.hallogram.com	128.121.218.188
www.greatsouth.net	128.121.218.202
www.orbeco.com	128.121.218.41
www.tiger.to	128.121.219.11
www.rockyroads.com	128.121.219.132
www.jeepneygang.com	128.121.219.193
www.hongkongshop.net	128.121.219.238
gerdesdesign.com	128.121.219.73
images.greatskin.com	128.121.220.202
www.bridges.org	128.121.220.210
www.fno.org	128.121.220.223
www.genie.org	128.121.220.60
www.wwvisions.com	128.121.220.82
www.westcoastcustoms.com	128.121.221.0
www.secpre.org	128.121.221.41
combat.powerwomen.com	128.121.221.48
ww20.malaysiamanufacturers.com	128.121.222.145
www.superfiesta.com	128.121.222.75
www.honestlotto.com	128.121.224.135
www.linkhouse.net	128.121.224.187
www.cell-phone-numbers.com	128.121.224.80
www.sonyvaio.com	128.121.225.116
www.teivovo.com	128.121.226.10
www.rc10.com	128.121.226.111
www.memoryzine.com	128.121.226.149
ayso1p.org	128.121.227.142
www.dtvcity.com	128.121.227.197
www.ncec.org	128.121.228.119
www.ieo.org	128.121.229.124
www.radio4all.org	128.121.229.174
www.rexorganization.com	128.121.229.94
www.quotationring.net	128.121.230.173
j-walk.com	128.121.230.205
www.seespotrock.com	128.121.231.109
www.kissco-netmonitor.com	128.121.232.21
sm6.sitemeter.com	128.121.232.233
ads.sitemeter.com	128.121.232.234
www.fpt.vn	128.121.236.161
www.aln.org	128.121.236.45
www.flyordie.com	128.121.241.246
www2.survey-poll.com	128.121.242.229
